project,name,statement_density,control_density,difference,match_distance
formalized-logic,rosserProvable_rosser,0.66127765,0.77174824,-0.11047059,0.0
formalized-logic,consistent_unprovable,0.6536132,0.75081,-0.09719682,0.0
formalized-logic,craig_consistent_unprovable_of_RE,0.61318046,0.6807585,-0.06757802,0.0
formalized-logic,provable_insert_neg_iff_or,0.7114054,0.7668413,-0.055435896,0.0
formalized-logic,minProof_eq_zero_of_unprovable,0.6856508,0.82324886,-0.13759804,0.0
formalized-logic,computable_quote_speedupProof,0.6530492,0.8269268,-0.17387766,0.0194112781433596
formalized-logic,standardProvability_def,0.63168985,0.76218235,-0.13049251,0.0
formalized-logic,provable_sigma_one_complete,0.6277703,0.7884969,-0.1607266,0.01923718361822221
formalized-logic,provable_D2_context,0.64348525,0.7896395,-0.14615422,0.021342779035508762
formalized-logic,provable_complete,0.6152407,0.73805285,-0.12281215,0.0
formalized-logic,exists_true_but_unprovable_sentence_of_incomplete,0.6259319,0.69014734,-0.06421542,0.02879146042132008
formalized-logic,undefinability_of_truth,0.6571796,0.75414515,-0.09696555,0.0
formalized-logic,le_of_lt,0.7669928,0.77532625,-0.008333445,0.05047130735974415
formalized-logic,le_trans,0.7599362,0.8022879,-0.042351663,0.12260088781045994
formalized-logic,forcingExists_of_constantDomain,0.62688094,0.6862145,-0.059333563,0.023701142764892515
formalized-logic,finite_colimit_domain,0.66708475,0.7063629,-0.03927815,0.0
formalized-logic,rel,0.67124903,0.7063154,-0.035066366,0.013281352624946952
formalized-logic,verum,0.6834154,0.8149813,-0.13156587,0.0
formalized-logic,falsum,0.70891345,0.80465686,-0.09574342,0.0
formalized-logic,and,0.688259,0.7896395,-0.10138047,0.0
formalized-logic,all_of_constantDomain,0.62763935,0.721878,-0.09423864,0.0
formalized-logic,ex,0.67718786,0.71647656,-0.0392887,0.01794932311973675
formalized-logic,not,0.7009657,0.69035035,0.010615349,0.015599571273509154
formalized-logic,generic_iff_not',0.66811347,0.77414715,-0.10603368,0.0226979006531568
formalized-logic,generic,0.71040994,0.82980454,-0.1193946,0.0
formalized-logic,verum,0.7021711,0.8481175,-0.14594638,0.0
formalized-logic,and,0.6803746,0.7136596,-0.033284962,0.0
formalized-logic,iff,0.6913737,0.7446299,-0.053256214,0.018570952336025005
formalized-logic,rew,0.6318315,0.6965669,-0.06473535,0.0
formalized-logic,free,0.64961517,0.7568824,-0.10726726,0.0
formalized-logic,subst₀,0.70215356,0.72676885,-0.024615288,0.0
formalized-logic,forces_subst₁,0.6534746,0.67639095,-0.022916317,0.0
formalized-logic,forces_emb,0.6319252,0.7628864,-0.13096118,0.0
formalized-logic,triple_negation_elim,0.6875596,0.69035035,-0.002790749,0.0313134261390091
formalized-logic,all_of_constantDomain,0.62450373,0.6896609,-0.065157175,0.0
formalized-logic,ex_of_constantDomain,0.6272658,0.70435023,-0.07708442,0.0
formalized-logic,forcesHead_none,0.71924335,0.69268954,0.02655381,0.0
formalized-logic,forcesHead_some,0.6924593,0.78071153,-0.08825225,0.0
formalized-logic,sound,0.6654278,0.77931106,-0.11388326,0.03666639022446455
formalized-logic,sound,0.6578592,0.71269095,-0.054831743,0.0
formalized-logic,sound_empty,0.68228817,0.8328562,-0.15056801,0.08412574685183062
formalized-logic,shift_none,0.7935778,0.77958125,0.0139965415,0.0
formalized-logic,rewrite_some,0.71861005,0.72155416,-0.0029441118,0.0
formalized-logic,height_cast,0.68753916,0.7557214,-0.06818223,0.029791195510865218
formalized-logic,height_rewrite,0.6654236,0.74649173,-0.08106816,0.0
formalized-logic,doubleNegation_nrel,0.69297993,0.75606936,-0.06308943,0.01958855254288351
formalized-logic,doubleNegation_verum,0.7230324,0.7518548,-0.028822362,0.0
formalized-logic,doubleNegation_and,0.71879125,0.8071667,-0.08837545,0.0
formalized-logic,doubleNegation_ex,0.70488185,0.79745066,-0.092568815,0.0
formalized-logic,doubleNegation_imply,0.69005024,0.6284505,0.06159973,0.0
formalized-logic,doubleNegation_fconj,0.67958784,0.7631953,-0.083607435,0.0
formalized-logic,rew_doubleNegation,0.6940857,0.76745886,-0.07337314,0.0
formalized-logic,doubleNegation_zero,0.7723934,0.80465686,-0.032263458,0.0
formalized-logic,not_fvar?_newVar,0.6182405,0.8009993,-0.18275881,0.0
formalized-logic,embed_nil,0.76809156,0.8096756,-0.041584015,0.0
formalized-logic,embed_singleton,0.7472145,0.7884969,-0.041282415,0.019066184168554805
formalized-logic,embed_add,0.7466755,0.7829024,-0.03622693,0.0
formalized-logic,embed_shift,0.70688313,0.7753045,-0.068421364,0.0
formalized-logic,height_weakening,0.67009336,0.8171957,-0.14710236,0.0
formalized-logic,map_subst_eq_free,0.63232577,0.68886364,-0.056537867,0.0
formalized-logic,weakerThan_of_le,0.7602708,0.7886034,-0.02833265,0.03545422201148058
formalized-logic,provable_iff,0.6330143,0.7629612,-0.12994689,0.0
formalized-logic,of_LK_provable,0.6660174,0.71114147,-0.045124054,0.0
formalized-logic,rel,0.6795892,0.67570364,0.0038855672,0.0
formalized-logic,and,0.73667383,0.7719469,-0.035273075,0.0
formalized-logic,or,0.74387974,0.8213976,-0.07751787,0.0
formalized-logic,not_falsum,0.74722284,0.82920897,-0.08198613,0.0
formalized-logic,not,0.7135993,0.84178334,-0.12818402,0.0
formalized-logic,exs,0.717939,0.7772728,-0.0593338,0.0
formalized-logic,sound,0.66814625,0.698236,-0.030089736,0.0
formalized-logic,iff_isForced,0.7019606,0.7668413,-0.06488067,0.0
formalized-logic,dn_neg_iff,0.7096833,0.7668413,-0.057157993,0.0
formalized-logic,and,0.74633276,0.7758628,-0.029530048,0.0
formalized-logic,exs,0.69643867,0.7470366,-0.050597906,0.0
formalized-logic,unsub_onFunc,0.7037161,0.77958125,-0.07586515,0.0
formalized-logic,unsub_onRel,0.7172674,0.7772728,-0.060005426,0.0
formalized-logic,lang_func,0.64232,0.7546533,-0.1123333,0.0
formalized-logic,lMap_toSublanguage,0.6709602,0.75695163,-0.08599144,0.010644843663175583
formalized-logic,lMap_toSublanguage,0.6613687,0.6823604,-0.020991683,0.023442108697094833
formalized-logic,func,0.69494087,0.7468222,-0.051881313,0.0
formalized-logic,rel,0.67154026,0.66882086,0.0027194023,0.0
formalized-logic,eval_lMap,0.71069705,0.7568824,-0.046185374,0.016066978465549275
formalized-logic,satisfiable_lMap,0.72902477,0.79862416,-0.06959939,0.0
formalized-logic,mem_decidablePoints_def,0.68819577,0.7355277,-0.04733193,0.0
formalized-logic,exists_genericFilter,0.67538863,0.6862145,-0.010825872,0.023701142764892515
formalized-logic,GenericForces.neg,0.7023175,0.72811383,-0.025796354,0.0
formalized-logic,GenericForces.not_falsum,0.70641196,0.77958125,-0.07316929,0.0
formalized-logic,GenericForces.nrel,0.6771638,0.7373515,-0.060187697,0.0
formalized-logic,GenericForces.fal,0.6642483,0.81415874,-0.14991045,0.03177734559486627
formalized-logic,termModel_rel_def,0.669,0.8167701,-0.14777005,0.0
formalized-logic,satisfiable_of_irrefutable,0.62461126,0.7365428,-0.11193156,0.020331257396490172
formalized-logic,small_satisfiable_of_consistent,0.69612557,0.7642587,-0.068133116,0.0
formalized-logic,satisfiable_iff_consistent,0.64017045,0.7799159,-0.13974547,0.020331257396490172
formalized-logic,Proof.complete,0.6397532,0.7873497,-0.14759648,0.030862857584513684
formalized-logic,consequence_iff_consequence,0.6634569,0.7396092,-0.076152265,0.0
formalized-logic,of_provably_subtheory,0.67959535,0.76307994,-0.08348459,0.0
formalized-logic,isCutFree_and_iff,0.684523,0.7103902,-0.025867224,0.01643633786647736
formalized-logic,isCutFree_weakening_iff,0.66971296,0.7495639,-0.07985091,0.0
formalized-logic,isCutFree_rewrite_iff_isCutFree,0.6866096,0.75079614,-0.06418651,0.0
formalized-logic,isCutFree_map_iff_isCutFree,0.6934377,0.7323736,-0.0389359,0.0
formalized-logic,consequence_iff_eq',0.64517045,0.7099607,-0.06479025,0.010287461426810609
formalized-logic,satisfiable_iff_eq,0.6502675,0.7099607,-0.059693217,0.02052581783889161
formalized-logic,eval_fal,0.700874,0.7706063,-0.06973231,0.0
formalized-logic,condition_le_iff,0.73429525,0.7550512,-0.020755947,0.0
formalized-logic,eval_translationᵢ_rel,0.5938283,0.6989169,-0.10508859,0.008993437057245868
formalized-logic,eval_translation_iff_kripke,0.5938426,0.67618346,-0.08234084,0.0
formalized-logic,models_interpret,0.63587683,0.6862145,-0.050337672,0.023701142764892515
formalized-logic,neg_exs,0.70197254,0.7094162,-0.0074436665,0.0
formalized-logic,translate_ex,0.7054457,0.76096207,-0.055516362,0.020331257396490172
formalized-logic,domain_exists,0.67186904,0.6764649,-0.0045958757,0.0
formalized-logic,coe_mem_domain,0.7195056,0.7897795,-0.070273876,0.0
formalized-logic,val_mk,0.72385275,0.6747831,0.049069643,0.0
formalized-logic,func_existsUnique,0.66505027,0.7188736,-0.05382335,0.0
formalized-logic,eq_iff',0.7582208,0.7227835,0.035437286,0.0
formalized-logic,eq_iff,0.7073671,0.77329457,-0.065927446,0.0
formalized-logic,func_iff,0.648991,0.72092193,-0.071930945,0.0
formalized-logic,func_iff',0.634529,0.69158703,-0.057058036,0.0
formalized-logic,eval_func,0.6728986,0.7557214,-0.0828228,0.029791195510865218
formalized-logic,eval_translateRel_iff,0.6563178,0.68165857,-0.025340796,0.0
formalized-logic,evalb_singleton_translate_iff,0.68213177,0.6908028,-0.008671045,0.0
formalized-logic,id_func_def,0.67736924,0.71114147,-0.03377223,0.0
formalized-logic,id_Dom,0.748467,0.8082491,-0.059782088,0.0
formalized-logic,compDirectTranslation_func_def,0.67689914,0.66749674,0.009402394,0.0
formalized-logic,compDirectTranslation_rel_def,0.6811083,0.71707785,-0.035969555,0.0
formalized-logic,val_compDirectTranslation_Model_equiv,0.66773874,0.7184782,-0.050739467,0.013793819858490342
formalized-logic,eval_compDirectTranslation_Model_equiv,0.6644271,0.69617444,-0.03174734,0.059310643222745874
formalized-logic,shifts_toFinset_eq_image_shift,0.69546926,0.75996935,-0.06450009,0.0
formalized-logic,shifts_tilde_embed,0.70125544,0.71619856,-0.014943123,0.0
formalized-logic,provable_iff_derivable2,0.6411704,0.77414715,-0.13297677,0.0226979006531568
formalized-logic,LK.Proof.sound,0.6620409,0.75734025,-0.09529936,0.0
formalized-logic,consistent_of_satisfiable,0.6147343,0.7160752,-0.10134089,0.0
formalized-logic,models_of_provable,0.69297576,0.75233907,-0.059363306,0.0
formalized-logic,models_of_subtheory,0.6861201,0.64874333,0.03737676,0.0
formalized-logic,z_subset_zf,0.7035154,0.7736729,-0.07015747,0.29632302597637833
formalized-logic,zc_subset_zfc,0.6538404,0.7736729,-0.119832456,0.0
formalized-logic,standardStructure_unique',0.6570766,0.7081237,-0.051047087,0.0
formalized-logic,standardStructure_unique,0.65338916,0.71385926,-0.060470104,0.0
formalized-logic,consequence_of_models,0.6656287,0.7331233,-0.06749463,0.0
formalized-logic,subset_refl,0.77966815,0.82475984,-0.04509169,0.0
formalized-logic,ssubset_def,0.7317986,0.7302784,0.0015202165,0.0
formalized-logic,val_isSucc_iff,0.71402854,0.7063629,0.007665634,0.0
formalized-logic,mem_domain_iff,0.7220662,0.7480041,-0.025937855,0.0
formalized-logic,mem_domain_of_kpair_mem,0.6806264,0.7642587,-0.08363229,0.0
formalized-logic,domain_empty,0.8098407,0.82475984,-0.014919162,0.0
formalized-logic,domain_subset_of_subset_prod,0.72598064,0.6910059,0.034974754,0.0
formalized-logic,domain_union,0.7774712,0.7618464,0.015624762,0.0
formalized-logic,domain_inter_subset,0.7117337,0.7618464,-0.050112724,0.026318509283432528
formalized-logic,domain_insert,0.71076715,0.71630347,-0.005536318,0.0
formalized-logic,mem_sUnion_sUnion_of_kpair_mem_right,0.71192247,0.68871534,0.023207128,0.0
formalized-logic,range_empty,0.8346494,0.8130635,0.021585882,0.0
formalized-logic,range_prod,0.7443944,0.73482573,0.009568691,0.029999532317962634
formalized-logic,range_subset_of_subset_prod,0.74216354,0.7786985,-0.036534965,0.0
formalized-logic,range_union,0.7857955,0.78791696,-0.0021214485,0.0
formalized-logic,function_def,0.71727765,0.8022879,-0.08501023,0.08095042192582877
formalized-logic,mem_function_iff,0.741825,0.75233907,-0.0105140805,0.024236773082518186
formalized-logic,mem_function.intro,0.70957625,0.7365428,-0.026966572,0.0
formalized-logic,function_subset_power_prod,0.70975924,0.74197966,-0.032220423,0.0
formalized-logic,domain_eq_of_mem_function,0.7117568,0.74225545,-0.030498624,0.0
formalized-logic,empty_function_empty,0.80570996,0.7897795,0.015930474,0.0
formalized-logic,isFunction_def,0.6928599,0.6890524,0.003807485,0.0
formalized-logic,mem_function,0.7194751,0.79393864,-0.07446355,0.0
formalized-logic,ofSubset,0.719926,0.7238702,-0.003944218,0.0
formalized-logic,unique,0.7070821,0.7120754,-0.0049933195,0.0
formalized-logic,insert,0.73605096,0.75996935,-0.02391839,0.0
formalized-logic,function_eq_of_subset,0.733871,0.7164186,0.01745236,0.02222746933297143
formalized-logic,function_ext,0.7552033,0.76135767,-0.0061543584,0.0
formalized-logic,identity_injective,0.789966,0.8015002,-0.011534214,0.0
formalized-logic,kpair_mem_compose_iff,0.70846283,0.7362539,-0.027791083,0.0
formalized-logic,compose_function,0.7429742,0.76745886,-0.024484634,0.0
formalized-logic,compose_injective,0.77290595,0.6777319,0.095174074,0.0
formalized-logic,value_mem_range,0.7208172,0.6862145,0.0346027,0.023701142764892515
formalized-logic,domain_restrict_eq,0.7287142,0.778962,-0.05024779,0.0
formalized-logic,mem_restrict_iff,0.70322806,0.75233907,-0.04911101,0.024236773082518186
formalized-logic,cardLE_empty,0.7847434,0.8107977,-0.026054263,0.04820273856468063
formalized-logic,CardLE.refl,0.7539449,0.7868547,-0.03290981,0.0
formalized-logic,CardLE.trans,0.7497179,0.7491077,0.00061017275,0.0
formalized-logic,CardEQ.symm,0.7874968,0.72214144,0.06535536,0.04085707523538178
formalized-logic,subset,0.7603987,0.7426905,0.017708182,0.5037148588439644
formalized-logic,set_countable,0.7438023,0.74242055,0.0013817549,0.0
formalized-logic,mem_trans,0.7131771,0.77599716,-0.06282008,0.0
formalized-logic,union,0.7314137,0.73268366,-0.0012699366,0.0
formalized-logic,sInter,0.73200893,0.81301844,-0.08100951,0.02918319297574543
formalized-logic,IsTransitive.ω,0.7490853,0.8066087,-0.05752337,0.0
formalized-logic,nat,0.7049822,0.68299294,0.021989286,0.03935764728491922
formalized-logic,subset_iff,0.71770555,0.7578133,-0.040107727,0.023701142764892515
formalized-logic,mem_iff_subset_and_not_subset,0.68511903,0.7446299,-0.059510887,0.018570952336025005
formalized-logic,subset_or_supset,0.72270924,0.6939561,0.028753161,0.0
formalized-logic,sInter,0.7132017,0.6939561,0.019245625,0.0
formalized-logic,sInter_mem,0.7256101,0.78791696,-0.06230688,0.0
formalized-logic,Ordinal.val_toOrdinal,0.75780284,0.8094287,-0.051625848,0.0
formalized-logic,eq_bot_or_pos,0.7430523,0.7576154,-0.014563084,0.0
formalized-logic,lt_succ,0.8149432,0.7778071,0.037136078,0.0
formalized-logic,minimal_prop_of_exists_aux,0.69975525,0.66825664,0.03149861,0.016066978465549275
formalized-logic,minimal_lt_of_exists,0.77457494,0.82980454,-0.055229604,0.0
formalized-logic,minimal_prop_of_exists,0.71858865,0.71736777,0.0012208819,0.0
formalized-logic,minimal_le_of_exists_aux,0.733981,0.71915007,0.014830947,0.0
formalized-logic,minimal_le_of_exists,0.72664535,0.8520597,-0.12541437,0.0
formalized-logic,transfinite_induction,0.6819695,0.6830456,-0.0010761023,0.015375919576752993
formalized-logic,nat_mem_of_lt,0.7513483,0.77414715,-0.022798836,0.022460221934337526
formalized-logic,nat_injective,0.7782853,0.69268954,0.08559579,0.0
formalized-logic,definableNumbers_finite,0.7252706,0.698236,0.02703464,0.0
formalized-logic,isAttempt_coherent,0.67411864,0.6992498,-0.025131166,0.01923718361822221
formalized-logic,isAttempt_unique,0.6890248,0.71402,-0.024995208,0.0
formalized-logic,kpair_eq_pairValueAttempt_iff,0.6692328,0.73955923,-0.07032645,0.0
formalized-logic,eq_of_kpair_eq_pairValueAttempt,0.6881449,0.6608858,0.027259111,0.0
formalized-logic,mem_replAttemptOrEmpty_iff,0.6560852,0.7097445,-0.05365932,0.0
formalized-logic,domain_replAttemptOrEmpty_eq,0.64504546,0.75389826,-0.1088528,0.0
formalized-logic,transfiniteRec_spec,0.645174,0.7097445,-0.06457049,0.024654657604240453
formalized-logic,transfiniteRec_spec_of_not_isOrdinal,0.6497716,0.71756524,-0.06779367,0.0
formalized-logic,mem_def,0.7435979,0.6764649,0.06713301,0.0
formalized-logic,mem_mk,0.72238576,0.7164186,0.00596714,0.02222746933297143
formalized-logic,mem_def,0.72761667,0.74242055,-0.014803886,0.0
formalized-logic,mem_def',0.74104124,0.7939187,-0.052877486,0.030862857584513684
formalized-logic,coe_mk,0.74849993,0.7316982,0.016801715,0.0
formalized-logic,mem_mk,0.7529968,0.7618464,-0.008849621,0.026318509283432528
formalized-logic,mem_mkFun,0.7381904,0.73659223,0.0015981793,0.0
formalized-logic,ext,0.7985284,0.7568488,0.04167956,0.0
formalized-logic,mem_empty_iff,0.7724806,0.77958125,-0.0071006417,0.0
formalized-logic,empty_mem_omega,0.73355865,0.7772728,-0.043714166,0.0
formalized-logic,choice₁_mem_self,0.6942315,0.80867183,-0.11444032,0.0
formalized-logic,mem_spec,0.7203731,0.7851999,-0.06482679,0.0
formalized-logic,SSubset.exists_not_mem,0.74298614,0.7506611,-0.0076749325,0.0
formalized-logic,SSubset.of_subset_of_not_mem_of_mem,0.7247675,0.7791572,-0.054389715,0.02072413799027741
formalized-logic,empty_exists,0.7404481,0.6944835,0.0459646,0.15512287205046638
formalized-logic,empty_existsUnique,0.71155274,0.8107977,-0.09924495,0.09327259054594482
formalized-logic,not_mem_empty,0.7988395,0.8130635,-0.014223993,0.0
formalized-logic,ne_empty_iff_isNonempty,0.7839639,0.71299374,0.07097018,0.0
formalized-logic,eq_empty_or_isNonempty,0.76464915,0.690606,0.074043155,0.0
formalized-logic,empty_subset,0.794114,0.76585346,0.028260529,0.0
formalized-logic,pairing_existsUnique,0.7202702,0.8213976,-0.101127386,0.0
formalized-logic,mem_doubleton_iff,0.7162037,0.7316982,-0.015494525,0.0
formalized-logic,singleton_def,0.7398444,0.77958125,-0.039736867,0.0
formalized-logic,mem_singleton_iff,0.79508257,0.8015002,-0.006417632,0.0
formalized-logic,union_existsUnique,0.7106483,0.81301844,-0.10237014,0.02918319297574543
formalized-logic,mem_sUnion_iff,0.739462,0.77220386,-0.032741845,0.0
formalized-logic,subset_sUnion_of_mem,0.7348169,0.74242055,-0.0076036453,0.0
formalized-logic,union_def,0.754032,0.83003503,-0.076003015,0.0
formalized-logic,mem_union_iff,0.7659143,0.77661383,-0.010699511,0.0
formalized-logic,union_self_eq,0.8136075,0.82475984,-0.011152327,0.0
formalized-logic,union_comm,0.8033417,0.7426905,0.060651183,0.0
formalized-logic,empty_union,0.81140804,0.8130635,-0.0016554594,0.0
formalized-logic,IsNonempty_union_iff,0.7680674,0.7269279,0.041139543,0.0
formalized-logic,subset_union_left,0.7984416,0.83003503,-0.031593442,0.03935764728491922
formalized-logic,subset_union_right,0.801937,0.83003503,-0.028098047,0.0
formalized-logic,insert_empty_eq,0.79717267,0.78830355,0.008869112,0.0
formalized-logic,sUnion_insert,0.785336,0.8025128,-0.017176807,0.0
formalized-logic,intsert_union,0.80003947,0.7566532,0.04338628,0.0
formalized-logic,singleton_inter,0.77785456,0.77661383,0.0012407303,0.03177734559486627
formalized-logic,power_exists,0.69332016,0.68522006,0.008100092,0.0
formalized-logic,mem_power_iff,0.7389418,0.7722467,-0.03330493,0.0
formalized-logic,self_mem_power,0.73173505,0.805532,-0.07379693,0.0
formalized-logic,mem_sInter_iff,0.76613843,0.69593835,0.070200086,0.029999532317962634
formalized-logic,sInter_empty_eq,0.8036442,0.805532,-0.0018877983,0.0
formalized-logic,inter_def,0.75369245,0.74513805,0.008554399,0.13551442227523497
formalized-logic,empty_inter,0.78781414,0.8130635,-0.025249362,0.0
formalized-logic,singleton_inter_of_not_mem,0.7471891,0.7578133,-0.01062417,0.0
formalized-logic,mem_sdiff_iff,0.7810601,0.77661383,0.004446268,0.0
formalized-logic,empty_sdiff,0.8094436,0.8130635,-0.0036199093,0.0
formalized-logic,insert_sdiff_of_mem,0.7604064,0.7269694,0.033436954,0.0
formalized-logic,kpair.π₁_kpair,0.71763885,0.7976618,-0.08002293,0.0
formalized-logic,kpair.π₂_kpair,0.7172837,0.7873497,-0.070065975,0.030862857584513684
formalized-logic,mem_prod_iff,0.7713333,0.77882636,-0.0074930787,0.0
formalized-logic,prod_empty,0.7930048,0.8130635,-0.020058692,0.0
formalized-logic,empty_prod,0.7780967,0.8130635,-0.034966826,0.0
formalized-logic,prod_subset_prod_of_subset,0.74263716,0.7170746,0.025562584,0.02072413799027741
formalized-logic,IsInductive.zero,0.7186577,0.80465686,-0.08599919,0.0
formalized-logic,empty_mem_ω,0.75195855,0.7990057,-0.04704714,0.0
formalized-logic,ω_isInductive,0.73007625,0.78599524,-0.05591899,0.0
formalized-logic,IsInductive.ω_subset,0.6771031,0.7506611,-0.07355797,0.0
formalized-logic,one_def,0.75051725,0.75971484,-0.009197593,0.13843071313343913
formalized-logic,two_def,0.7356111,0.82610023,-0.09048915,0.0
formalized-logic,one_mem_ω,0.7409975,0.7395494,0.0014480948,0.05720156577082185
formalized-logic,naturalNumber_induction,0.71020156,0.7242833,-0.014081717,0.01311888857671453
formalized-logic,foundation',0.72647023,0.7460255,-0.01955527,0.0
formalized-logic,mem_irrefl,0.7773024,0.82920897,-0.051906586,0.051687599763069456
formalized-logic,ne_of_mem,0.750517,0.77532625,-0.024809241,0.0
formalized-logic,ne_succ,0.80856675,0.76585346,0.042713284,0.0
formalized-logic,replacement_rel_exists,0.6769084,0.7251464,-0.04823804,0.0
formalized-logic,replacement_exists,0.707881,0.7491702,-0.04128921,0.0
formalized-logic,replacement_rel_existsUnique_of_mem_existsUnique,0.6716212,0.6553832,0.016237974,0.02423677308252009
formalized-logic,replRel_spec,0.6643027,0.72125405,-0.056951344,0.013618659056810884
formalized-logic,repl_spec,0.694358,0.7160752,-0.02171719,0.01923718361822221
formalized-logic,eval_nestFormulae,0.65361524,0.69164824,-0.03803301,0.06919734267924166
formalized-logic,eval_nestFormulae₀,0.6870202,0.7884857,-0.10146552,0.0
formalized-logic,eval_nestFormulae₁,0.68482286,0.6876606,-0.0028377175,0.012729601729098776
formalized-logic,eval_nestFormulae₃,0.64200735,0.68220055,-0.0401932,0.11314635439112777
formalized-logic,eval_nestFormulae₄,0.65943974,0.6615915,-0.0021517277,0.04931094401211128
formalized-logic,eval_nestFormulaeFunc₁,0.6688963,0.6920326,-0.023136258,0.011753079246588067
formalized-logic,eval_nestFormulaeFunc₂,0.6658265,0.8393434,-0.17351693,0.028410105349502716
formalized-logic,eval_nestFormulaeFunc₃,0.6345729,0.6943593,-0.05978638,0.11555387828222573
formalized-logic,encode_eq_toNat,0.7244538,0.745258,-0.020804167,0.0
formalized-logic,encode_rel,0.6155849,0.65966314,-0.04407823,0.010387098244655335
formalized-logic,encode_nrel,0.6224427,0.6430493,-0.020606577,0.010238356412081
formalized-logic,encode_falsum,0.6574668,0.80867183,-0.151205,0.0
formalized-logic,encode_and,0.6675169,0.71408015,-0.046563268,0.0
formalized-logic,encode_or,0.6463758,0.74522734,-0.09885156,0.0
formalized-logic,encode_emb,0.6820835,0.7237752,-0.04169172,0.0194112781433596
formalized-logic,encode_inj_sentence,0.69351566,0.75079614,-0.05728048,0.0
formalized-logic,encode_inj_sentence',0.6976235,0.6908028,0.0068206787,0.0
formalized-logic,EqAxiom.finite,0.7514727,0.690606,0.060866714,0.0
formalized-logic,neg_nrel,0.73442507,0.77414715,-0.039722085,0.0226979006531568
formalized-logic,neg_ex,0.74311835,0.7976618,-0.054543436,0.0
formalized-logic,neg_allClosure,0.7153341,0.6747831,0.040551007,0.0
formalized-logic,neg_ball,0.72797424,0.7147778,0.013196409,0.0
formalized-logic,neg_bexs,0.7099558,0.7147778,-0.0048220158,0.0
formalized-logic,and_inj,0.7402507,0.76772076,-0.027470052,0.0
formalized-logic,or_inj,0.7385539,0.76745886,-0.028904974,0.0
formalized-logic,exs_inj,0.73260146,0.81102103,-0.078419566,0.0
formalized-logic,allClosure_inj,0.7266146,0.82324886,-0.09663427,0.0
formalized-logic,exsClosure_inj,0.7188513,0.82324886,-0.104397535,0.0
formalized-logic,allItr_inj,0.7270558,0.8360815,-0.10902572,0.023442108697096738
formalized-logic,complexity_top,0.73976743,0.7692214,-0.029453993,0.0
formalized-logic,complexity_nrel,0.6678849,0.7191265,-0.051241636,0.0
formalized-logic,complexity_or,0.6866653,0.7884969,-0.101831615,0.01923718361822221
formalized-logic,complexity_exs,0.70012444,0.83837205,-0.13824761,0.0
formalized-logic,complexity_exs',0.70311296,0.7718802,-0.06876725,0.021342779035508762
formalized-logic,qr_bot,0.745915,0.7772728,-0.031357825,0.0
formalized-logic,qr_rel,0.68732977,0.73643416,-0.049104393,0.024513770770745204
formalized-logic,qr_nrel,0.6804517,0.78156036,-0.10110867,0.0
formalized-logic,qr_or,0.67270327,0.7704135,-0.09771025,0.028410105349502716
formalized-logic,qr_imply,0.6685154,0.790146,-0.12163061,0.0
formalized-logic,open_nrel,0.6572119,0.6691085,-0.01189661,0.0
formalized-logic,not_open_exs,0.69538295,0.7982959,-0.10291296,0.0
formalized-logic,freeVariables_rel,0.6383166,0.6637092,-0.025392652,0.015052213321271435
formalized-logic,freeVariables_nrel,0.6356281,0.7503166,-0.114688516,0.0
formalized-logic,freeVariables_falsum,0.6874603,0.82324886,-0.13578856,0.0
formalized-logic,freeVariables_or,0.6841843,0.7272828,-0.04309851,0.0
formalized-logic,freeVariables_all,0.6791786,0.7787994,-0.09962082,0.0
formalized-logic,freeVariables_exs,0.6678738,0.7787994,-0.110925615,0.0
formalized-logic,freeVariables_not,0.70172423,0.74378115,-0.04205692,0.0
formalized-logic,freeVariables_allClosure,0.66531277,0.7191265,-0.053813756,0.0
formalized-logic,fvar?_rel,0.64275414,0.6597947,-0.01704055,0.0
formalized-logic,fvar?_nrel,0.6337546,0.73142445,-0.09766984,0.0
formalized-logic,fvar?_falsum,0.6900798,0.8015002,-0.11142039,0.0
formalized-logic,fvar?_and,0.68258995,0.7186227,-0.036032736,0.0
formalized-logic,fvar?_or,0.6969481,0.7967404,-0.0997923,0.0
formalized-logic,fvar?_allClosure,0.66658676,0.78156036,-0.114973605,0.0
formalized-logic,lt_fvSup_of_fvar?,0.678872,0.8213976,-0.14252561,0.0
formalized-logic,not_fvar?_fvSup,0.6925094,0.8003985,-0.107889116,0.0
formalized-logic,List.maximam?_eq_some,0.7584512,0.7713259,-0.012874663,0.019952995937828552
formalized-logic,ne_of_ne_complexity,0.70539,0.77414715,-0.06875718,0.0226979006531568
formalized-logic,lMap_rel,0.69375676,0.721873,-0.028116226,0.0
formalized-logic,lMap_all,0.7221897,0.7745486,-0.052358866,0.04931094401211318
formalized-logic,lMap_bexs,0.7016238,0.7745565,-0.07293272,0.0
formalized-logic,lMap_exsItr,0.69876885,0.71408015,-0.015311301,0.0
formalized-logic,freeVariables_lMap,0.64571977,0.7384355,-0.09271574,0.0
formalized-logic,mem_fvarList_iff_fvar?,0.6466901,0.8009993,-0.15430921,0.0
formalized-logic,operator_comp,0.7116604,0.6847803,0.026880085,0.0
formalized-logic,bv_operator,0.6286461,0.7986531,-0.17000705,0.0
formalized-logic,operator_foldr_cons,0.71600854,0.68220055,0.033807993,0.03545422201148058
formalized-logic,iterr_zero,0.74632365,0.81102103,-0.064697385,0.0
